"ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077026","GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2023","01","6,212","2,935","37.89","miércoles","2023 Jan 25 08:00:00 PM","7.44"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077011","PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2023","01","4,514","2,299","41.6","viernes","2023 Jan 06 06:15:00 PM","5.43"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2023","01","217,404","95,152","435.07","viernes","2023 Jan 06 06:45:00 PM","23.1"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077016","SIVIRU (BAJO BAUDÓ - CHOCÓ)","2023","01","7,301","2,902","40.14","sábado","2023 Jan 07 07:15:00 PM","8.34"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077916","TERRON (BAJO BAUDÓ - CHOCÓ)","2023","01","2,410","1,042","25.65","sábado","2023 Jan 14 07:15:00 PM","4.01"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077019","VIRUDO","2023","01","5,040","2,511","53.93","martes","2023 Jan 10 12:15:00 PM","6.34"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2023","01","89,090","26,099","244.35","sábado","2023 Jan 28 07:45:00 PM","15.15"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099005","NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2023","01","12,867","6,506","67.2","domingo","2023 Jan 29 07:30:00 PM","7.4"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099030","PIEDRA CANDELA (BOJAYÁ - CHOCÓ)","2023","01","7,605","3,438","32.95","viernes","2023 Jan 27 07:30:00 PM","9.25"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250002","CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2023","01","2,467","841","17.79","lunes","2023 Jan 09 06:45:00 PM","5.42"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2023","01","59,896","35,133","180.97","miércoles","2023 Jan 18 08:00:00 AM","19.08"
"27","CHOCÓ","27361","ISTMINA","27361021","PANAMACITO","2023","01","1,792","267","10.19","martes","2023 Jan 24 07:30:00 PM","6.19"
"27","CHOCÓ","27372","JURADÓ","27372000","JURADÓ (JURADÓ - CHOCÓ)","2023","01","166,004","69,350","302.56","lunes","2023 Jan 30 07:00:00 PM","23.45"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2023","01","15,239","9,097","56","miércoles","2023 Jan 18 12:15:00 PM","12.15"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425008","SAN ROQUE (MEDIO ATRATO (BETÉ) - CHOCÓ)","2023","01","1","0","2.54","domingo","2023 Jan 29 10:30:00 AM","0"
"27","CHOCÓ","27450","MEDIO SAN JUAN","27450903","LA LERMA","2023","01","1,043","201","6.39","domingo","2023 Jan 08 05:45:00 PM","6.55"
"27","CHOCÓ","27450","MEDIO SAN JUAN","27450016","MACEDONIA (MEDIO SAN JUAN - CHOCÓ)","2023","01","0","0","0","domingo","2023 Jan 01 12:00:00 AM","0"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ)","2023","01","6,151","1,683","11.38","lunes","2023 Jan 02 02:00:00 PM","21.02"
"27","CHOCÓ","27495","NUQUÍ","27495003","JURUBIRA (NUQUÍ - CHOCÓ)","2023","01","18,367","7,963","63.02","martes","2023 Jan 24 09:30:00 PM","13.17"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2023","01","8,850","3,337","45.6","miércoles","2023 Jan 25 01:30:00 PM","8.15"
"27","CHOCÓ","27615","RIOSUCIO","27615912","MARCIAL (RIOSUCIO - CHOCÓ)","2023","01","60","31","5.07","domingo","2023 Jan 01 08:00:00 AM","0.25"
"27","CHOCÓ","27615","RIOSUCIO","27615930","PEÑAS BLANCAS (RIOSUCIO - CHOCÓ)","2023","01","0","0","0","domingo","2023 Jan 01 12:00:00 AM","0"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2023","01","21,446","8,320","82.81","sábado","2023 Jan 07 08:15:00 PM","11.07"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2023","01","16,014","3,835","89.14","viernes","2023 Jan 06 08:00:00 PM","8.26"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2023","01","402,169","139,811","796.22","martes","2023 Jan 31 08:30:00 PM","22.21"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2023","01","61,606","18,107","172.1","lunes","2023 Jan 30 01:45:00 PM","16.14"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2023","01","76,527","25,343","182.16","jueves","2023 Jan 26 06:45:00 PM","18.07"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH (URIBIA - LA GUAJIRA)","2023","01","58,763","11,066","293.71","lunes","2023 Jan 23 07:00:00 PM","9.45"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2023","01","97,367","36,737","184.06","martes","2023 Jan 17 06:30:00 PM","23.2"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2023","01","162,306","63,555","316.8","lunes","2023 Jan 16 06:45:00 PM","23.51"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2023","01","13,097","5,010","105.6","miércoles","2023 Jan 04 07:00:00 PM","5.33"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2023","01","2,668","1,451","25.25","lunes","2023 Jan 16 07:45:00 PM","4.24"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2023","01","9,462","3,292","56","lunes","2023 Jan 09 05:00:00 PM","6.54"
"52","NARIÑO","52520","FRANCISCO PIZARRO","52520013","SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO)","2023","01","1","1","4.29","martes","2023 Jan 31 01:00:00 PM","0"
"52","NARIÑO","52390","LA TOLA","52390005","AGUACATAL (LA TOLA - NARIÑO)","2023","01","2,163","511","9.92","jueves","2023 Jan 19 06:30:00 PM","8.25"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2023","01","5,747","1,820","42.62","martes","2023 Jan 17 06:45:00 PM","6.39"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2023","01","5,525","3,197","34.4","miércoles","2023 Jan 25 07:15:00 PM","7.49"
"52","NARIÑO","52427","MAGÜÍ","52427901","ALTO ESTERO (MAGÜÍ - NARIÑO)","2023","01","1,231","389","13.48","sábado","2023 Jan 14 07:15:00 PM","3.21"
"52","NARIÑO","52427","MAGÜÍ","52427015","BRISAS DE HAMBURGO (MAGÜÍ - NARIÑO)","2023","01","335","107","19.16","lunes","2023 Jan 30 08:00:00 PM","0.4"
"52","NARIÑO","52427","MAGÜÍ","52427910","EL ROSARIO","2023","01","68","19","9.78","domingo","2023 Jan 01 12:00:00 AM","0.15"
"52","NARIÑO","52427","MAGÜÍ","52427005","GUILPI","2023","01","560","293","9.44","jueves","2023 Jan 12 07:00:00 PM","2.14"
"52","NARIÑO","52427","MAGÜÍ","52427013","LA LOMA (MAGÜÍ - NARIÑO)","2023","01","214","77","7.37","jueves","2023 Jan 05 07:45:00 PM","1.04"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2023","01","2,697","750","16.34","jueves","2023 Jan 26 07:15:00 PM","6.15"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2023","01","4,078","1,550","57.6","sábado","2023 Jan 07 07:00:00 PM","3.11"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696014","LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2023","01","3,243","5,880","22.08","martes","2023 Jan 24 07:00:00 PM","6.03"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696022","SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2023","01","3,516","1,230","17.4","domingo","2023 Jan 22 08:15:00 PM","9.17"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2023","01","3,600","1,998","25.6","sábado","2023 Jan 14 05:15:00 PM","6.31"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573000","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","2023","01","918,204","315,113","1,861.38","viernes","2023 Jan 27 03:00:00 PM","23.21"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109105","PITAL (BUENAVENTURA - VALLE DEL CAUCA)","2023","01","2,285","338","16.08","domingo","2023 Jan 08 05:30:00 PM","5.41"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2023","01","95,242","32,691","191.31","sábado","2023 Jan 28 08:15:00 PM","23.23"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109081","PUNTA BONITA","2023","01","5,717","5,674","24.12","domingo","2023 Jan 29 08:15:00 PM","10.01"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109030","PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA)","2023","01","3,171","1,093","24.15","jueves","2023 Jan 12 08:00:00 PM","7.2"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2023","01","6,512","2,720","33.73","miércoles","2023 Jan 18 11:45:00 AM","8"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2023","01","7,517","2,252","77","martes","2023 Jan 03 06:45:00 PM","4.15"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2023","01","1,322,910","390,376","2,720.12","viernes","2023 Jan 27 12:00:00 PM","23.49"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2023","01","30,270","10,067","114.75","sábado","2023 Jan 14 06:45:00 PM","11.18"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2023","01","356,138","140,426","671.15","viernes","2023 Jan 20 06:45:00 PM","24"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2023","01","34,850","13,410","97.33","jueves","2023 Jan 19 07:00:00 PM","14.15"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2023","01","2,362,492","797,366","4,348.96","lunes","2023 Jan 16 02:30:00 PM","23.59"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2023","01","143,364","71,818","327.07","lunes","2023 Jan 30 07:45:00 PM","18.04"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2022","12","4,029,904","1,169,692","7,985.82","jueves","2022 Dec 01 02:30:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2022","12","116,663","40,820","238.48","jueves","2022 Dec 01 06:45:00 PM","24"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2022","12","27,447","12,457","101.1","viernes","2022 Dec 02 08:00:00 PM","10.19"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2022","12","1,138,527","254,554","1,825.72","viernes","2022 Dec 16 07:00:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2022","12","17,303,113","4,700,361","29,164.14","viernes","2022 Dec 16 03:30:00 PM","23.59"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2022","12","25,914","14,554","225.48","viernes","2022 Dec 30 11:00:00 PM","4.47"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2022","12","6,661","2,591","20.19","jueves","2022 Dec 15 11:45:00 PM","14.24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001017","SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR)","2022","12","14,296","4,585","39.04","miércoles","2022 Dec 28 08:30:00 PM","15.07"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2022","12","19,761","7,581","102.18","sábado","2022 Dec 31 06:30:00 PM","8.34"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150002","SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2022","12","3,691","1,846","39.6","sábado","2022 Dec 31 07:30:00 PM","3.41"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","12","15,367","6,613","47.62","martes","2022 Dec 13 07:00:00 PM","18.43"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753015","GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","12","6,074","3,017","43.17","sábado","2022 Dec 03 06:15:00 PM","5.52"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753009","PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","12","6,690","2,720","52.32","sábado","2022 Dec 31 07:15:00 PM","6.15"
"19","CAUCA","19318","GUAPI","19318008","LIMONES (GUAPI - CAUCA)","2022","12","9,289","4,384","43.95","sábado","2022 Dec 03 01:00:00 PM","9.42"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA)","2022","12","11,961","6,086","56.48","sábado","2022 Dec 03 07:15:00 PM","9"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418038","ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA)","2022","12","3,661","1,735","27.62","sábado","2022 Dec 31 07:15:00 PM","5.48"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418012","SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA)","2022","12","6,002","1,839","44.29","lunes","2022 Dec 19 07:00:00 PM","5.33"
"19","CAUCA","19809","TIMBIQUÍ","19809014","CHACÓN (TIMBIQUÍ - CAUCA)","2022","12","5,295","1,597","26.51","jueves","2022 Dec 15 06:45:00 PM","8.36"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2022","12","6,358","4,518","31.56","domingo","2022 Dec 11 06:45:00 PM","7.45"
"19","CAUCA","19809","TIMBIQUÍ","19809026","LOS BRAZOS (TIMBIQUÍ - CAUCA)","2022","12","8,548","2,037","34.82","martes","2022 Dec 20 07:45:00 PM","9.22"
"19","CAUCA","19809","TIMBIQUÍ","19809023","PUERTO SAIJA (TIMBIQUÍ - CAUCA)","2022","12","37,954","12,813","169.49","viernes","2022 Dec 23 07:00:00 PM","9.47"
"19","CAUCA","19809","TIMBIQUÍ","19809009","SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA)","2022","12","4,407","2,236","22.58","miércoles","2022 Dec 07 06:15:00 PM","8.06"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCÓ)","2022","12","654,345","215,320","1,215.1","sábado","2022 Dec 07 06:15:00 PM","23.59"
"27","CHOCÓ","27006","ACANDÍ","27006007","SAN FRANCISCO (ACANDÍ - CHOCÓ)","2022","12","26,493","9,465","122.83","viernes","2022 Dec 30 07:45:00 PM","9.26"
"27","CHOCÓ","27025","ALTO BAUDÓ (PIE DE PATO)","27025000","CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ)","2022","12","46,897","16,086","112.02","viernes","2022 Dec 30 12:00:00 PM","23.58"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075002","EL VALLE (BAHÍA SOLANO - CHOCÓ)","2022","12","168,547","65,188","368.02","sábado","2022 Dec 31 07:45:00 PM","23.44"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2022","12","211,414","92,665","411.31","viernes","2022 Dec 09 07:00:00 PM","22.37"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2022","12","97,377","28,240","232.4","viernes","2022 Dec 02 07:15:00 PM","17.1"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099005","NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2022","12","12,728","6,410","64","viernes","2022 Dec 23 07:30:00 PM","8.05"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250002","CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2022","12","2,676","855","16.99","miércoles","2022 Dec 28 06:45:00 PM","6.05"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2022","12","69,040","43,450","169.88","miércoles","2022 Dec 14 11:45:00 AM","23.45"
"27","CHOCÓ","27372","JURADÓ","27372000","JURADÓ (JURADÓ - CHOCÓ)","2022","12","177,894","72,700","326.56","sábado","2022 Dec 31 07:15:00 PM","23.59"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2022","12","15,513","9,438","56","lunes","2022 Dec 05 11:45:00 AM","12.41"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ)","2022","12","6,816","1,776","11.66","sábado","2022 Dec 31 07:15:00 PM","23.07"
"27","CHOCÓ","27495","NUQUÍ","27495011","PUERTO JAGUA (NUQUÍ - CHOCÓ)","2022","12","1,072","645","6.48","sábado","2022 Dec 24 08:00:00 PM","6.48"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2022","12","8,427","3,240","42.94","sábado","2022 Dec 03 01:15:00 PM","8.16"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2022","12","22,438","8,790","83.8","sábado","2022 Dec 24 07:00:00 PM","11.08"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2022","12","17,321","4,162","96.98","viernes","2022 Dec 09 08:00:00 PM","8.13"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2022","12","412,442","143,382","868.03","sábado","2022 Dec 31 07:15:00 PM","22.19"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2022","12","70,067","21,323","192.38","lunes","2022 Dec 05 06:15:00 PM","16.22"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2022","12","84,461","29,297","203.72","jueves","2022 Dec 01 06:30:00 PM","18.09"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2022","12","100,803","39,278","203.33","sábado","2022 Dec 10 07:15:00 PM","21.56"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2022","12","173,749","67,839","346.72","viernes","2022 Dec 09 06:30:00 PM","24"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2022","12","22,496","7,248","100.8","viernes","2022 Dec 30 05:45:00 PM","9.14"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2022","12","3,807","2,044","25.28","sábado","2022 Dec 03 07:00:00 PM","6.13"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2022","12","12,292","4,518","56","jueves","2022 Dec 01 06:30:00 PM","9.02"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2022","12","7,097","2,383","43.55","miércoles","2022 Dec 21 07:30:00 PM","7.5"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2022","12","5,965","3,426","38.78","viernes","2022 Dec 16 06:30:00 PM","8.22"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2022","12","2,544","699","17.09","lunes","2022 Dec 26 07:00:00 PM","5.41"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2022","12","9,164","3,464","57.6","domingo","2022 Dec 18 11:00:00 AM","6.59"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696014","LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2022","12","3,126","5,509","22.18","martes","2022 Dec 06 08:30:00 PM","5.48"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696022","SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2022","12","2,985","1,264","14.06","viernes","2022 Dec 02 06:30:00 PM","9.19"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2022","12","3,972","2,245","35.2","sábado","2022 Dec 03 05:15:00 PM","6.2"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573000","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","2022","12","927,588","312,165","2,034.47","miércoles","2022 Dec 07 03:00:00 PM","23.07"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2022","12","96,101","32,457","184.1","viernes","2022 Dec 23 08:15:00 PM","23.28"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2022","12","7,108","2,917","34.75","sábado","2022 Dec 24 12:00:00 PM","8.49"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2022","12","1,450,802","408,967","2,877.24","miércoles","2022 Dec 14 12:00:00 PM","23.55"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2022","12","30,847","8,849","126.1","lunes","2022 Dec 05 06:15:00 PM","10.06"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2022","12","364,012","139,356","679.07","miércoles","2022 Dec 28 07:15:00 PM","23.59"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2022","12","34,739","13,313","95.74","jueves","2022 Dec 15 06:15:00 PM","14.25"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2022","12","2,450,074","834,238","4,367.44","miércoles","2022 Dec 14 02:30:00 PM","23.58"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2022","12","148,727","72,473","343.15","miércoles","2022 Dec 14 08:15:00 PM","18.04"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2022","11","3,928,107","1,131,710","7,963.75","jueves","2022 Nov 10 03:30:00 PM","23.56"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2022","11","115,494","41,160","242.53","martes","2022 Nov 08 06:45:00 PM","24"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2022","11","26,190","11,839","98.6","miércoles","2022 Nov 30 06:30:00 PM","10.15"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2022","11","1,134,305","258,810","1,934.59","viernes","2022 Nov 04 07:15:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2022","11","16,494,050","4,509,636","29,013.03","jueves","2022 Nov 24 03:15:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2022","11","31,378","18,198","199.04","martes","2022 Nov 15 10:15:00 PM","6.3"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2022","11","5,837","2,350","20.26","sábado","2022 Nov 26 10:30:00 PM","12.23"
